id	emotion
3133_0032_A_326	0.0699736475944519,0.0676831305027008,0.11460878700017929,0.09360753744840622,0.0757705345749855,0.19270586967468262
3133_0032_A_327	0.07255961000919342,0.06529155373573303,0.11058884114027023,0.10277802497148514,0.07243148237466812,0.18771147727966309
3133_0032_A_328	0.06743288040161133,0.0665445625782013,0.11714950948953629,0.10309498757123947,0.07260707765817642,0.18631136417388916
3133_0032_A_329	0.07222987711429596,0.060372356325387955,0.11353964358568192,0.09611048549413681,0.07747996598482132,0.188434898853302
3133_0032_A_330	0.07238845527172089,0.06055784597992897,0.11342545598745346,0.09609577804803848,0.0777958557009697,0.18853211402893066
3133_0032_A_331	0.0724216103553772,0.06025964394211769,0.11338559538125992,0.09617172926664352,0.07752261310815811,0.18843156099319458
3133_0033_A_332	0.07604077458381653,0.052338097244501114,0.105005644261837,0.11208648234605789,0.08114353567361832,0.1803184449672699
3133_0033_A_333	0.06994463503360748,0.06515580415725708,0.11202254146337509,0.1058640107512474,0.07663268595933914,0.19089454412460327
3133_0033_A_334	0.07023163139820099,0.06647685170173645,0.11224926263093948,0.10459708422422409,0.07699371129274368,0.19232124090194702
3133_0033_A_335	0.0669240653514862,0.06663498282432556,0.10862637311220169,0.10403520613908768,0.07344750314950943,0.19298332929611206
3133_0033_A_336	0.06695304811000824,0.06710726022720337,0.10967788845300674,0.10399181395769119,0.07305584102869034,0.19305530190467834
3133_0033_A_337	0.06994357705116272,0.07030117511749268,0.10153026133775711,0.10538070648908615,0.07058519870042801,0.18634071946144104
3133_0033_A_338	0.06633876264095306,0.07024639844894409,0.11052245646715164,0.10562143474817276,0.06944484263658524,0.19525933265686035
3133_0033_A_340	0.07154218852519989,0.06279024481773376,0.10663624852895737,0.09715581685304642,0.08221826702356339,0.19172883033752441
3133_0033_A_341	0.07240182161331177,0.0631539523601532,0.10611020773649216,0.09677032381296158,0.08190906792879105,0.19120784103870392
3133_0033_A_342	0.0726650208234787,0.06308242678642273,0.11468441039323807,0.1045725867152214,0.0741603896021843,0.18622049689292908
3133_0033_A_343	0.0724831372499466,0.062335167080163956,0.11520398408174515,0.10471316426992416,0.07401228696107864,0.18666687607765198
3133_0033_A_344	0.07923251390457153,0.06456667184829712,0.10686635226011276,0.09986690431833267,0.08007393032312393,0.18345484137535095
3133_0033_A_345	0.0805671215057373,0.06550019979476929,0.10603923350572586,0.09895608574151993,0.08088160306215286,0.18334031105041504
3133_0033_A_346	0.07135340571403503,0.05960584059357643,0.10507973283529282,0.09984400123357773,0.07862549275159836,0.18923303484916687
3133_0033_A_347	0.07022206485271454,0.06264427304267883,0.10923386365175247,0.10049883276224136,0.08649631589651108,0.18506434559822083
3133_0033_A_348	0.07001219689846039,0.06259694695472717,0.109525166451931,0.10065238922834396,0.08630651980638504,0.18515199422836304
3133_0033_A_349	0.07185101509094238,0.06713685393333435,0.11841265112161636,0.10840848833322525,0.06923215836286545,0.18668964505195618
3133_0033_A_350	0.07413452863693237,0.06633767485618591,0.10399701446294785,0.1078357920050621,0.07312560826539993,0.18795368075370789
3133_0033_A_351	0.06968852877616882,0.062232766300439835,0.11513163894414902,0.10730239003896713,0.07178369909524918,0.18512339890003204
3133_0033_A_352	0.07353155314922333,0.07110005617141724,0.11681009083986282,0.10773924738168716,0.06804152578115463,0.1862507164478302
3133_0033_A_353	0.07279020547866821,0.060608211904764175,0.11481034010648727,0.10552974790334702,0.07972631603479385,0.18632754683494568
3133_0033_A_354	0.07834385335445404,0.06420192122459412,0.10748986154794693,0.10379648953676224,0.07322698086500168,0.18403048813343048
3133_0033_A_356	0.0675707459449768,0.06357979774475098,0.11453769356012344,0.09381485730409622,0.07893193513154984,0.1938537359237671
3133_0033_A_357	0.06777840852737427,0.06417316198348999,0.11458369344472885,0.09368512779474258,0.07874906808137894,0.1937284767627716
3133_0033_A_358	0.06693753600120544,0.0699608325958252,0.12333782762289047,0.10262780636548996,0.071324922144413,0.18777430057525635
3133_0033_A_359	0.06899039447307587,0.06984397768974304,0.11869940161705017,0.10488773137331009,0.061864130198955536,0.1894570291042328
3133_0033_A_360	0.0751371830701828,0.07123696804046631,0.10993174463510513,0.09962942451238632,0.0705500915646553,0.18809497356414795
3133_0033_A_362	0.07261478900909424,0.07067820429801941,0.11463318020105362,0.09763333946466446,0.07485953718423843,0.19317862391471863
3133_0033_A_363	0.07674136757850647,0.06812191009521484,0.10681157559156418,0.09548231214284897,0.07965677231550217,0.188298299908638
3133_0033_A_364	0.07801772654056549,0.07032167911529541,0.10672491043806076,0.09445220977067947,0.07800830155611038,0.18793782591819763
3133_0033_A_365	0.07716158032417297,0.06187242642045021,0.10963588207960129,0.09790938347578049,0.07939761132001877,0.18368759751319885
3133_0033_A_366	0.07732613384723663,0.0618785060942173,0.10968976467847824,0.0980108454823494,0.07945070415735245,0.1835402250289917
3133_0033_A_367	0.06429646909236908,0.06384041905403137,0.11001908034086227,0.10244584828615189,0.08069611340761185,0.18682563304901123
3133_0033_A_368	0.07173208892345428,0.06278681755065918,0.10784553736448288,0.10197188705205917,0.08196521550416946,0.18941205739974976
3133_0033_A_369	0.07106976211071014,0.06199789419770241,0.11103158444166183,0.10051503032445908,0.07590214163064957,0.18983422219753265
3133_0033_A_370	0.07197470963001251,0.062456969171762466,0.11045780032873154,0.10011685639619827,0.07607119530439377,0.1894087940454483
3133_0033_A_371	0.06734870374202728,0.06933906674385071,0.11772375553846359,0.0974220409989357,0.0845058485865593,0.1910095512866974
3133_0033_A_372	0.06752075254917145,0.06944131851196289,0.11777021735906601,0.09722227603197098,0.08460337668657303,0.19083186984062195
3133_0033_A_373	0.0673944354057312,0.06938609480857849,0.11763130873441696,0.0977322980761528,0.08433818072080612,0.19119156897068024
3133_0033_A_375	0.0661017894744873,0.0664648711681366,0.1071707233786583,0.09444940835237503,0.07851005345582962,0.19127266108989716
3133_0033_A_376	0.06694284081459045,0.0658869743347168,0.10695738345384598,0.09444545954465866,0.07927469164133072,0.1909404695034027
3133_0033_A_377	0.08255095779895782,0.07630354166030884,0.12045235186815262,0.09577830880880356,0.0715930238366127,0.1831403374671936
3133_0033_A_378	0.08321987092494965,0.076040118932724,0.12018010765314102,0.09626687318086624,0.07209459692239761,0.18234331905841827
3133_0033_A_379	0.0641864687204361,0.06381294131278992,0.11331792920827866,0.10002177208662033,0.08158152550458908,0.19245998561382294
3133_0033_A_380	0.07304589450359344,0.06336873769760132,0.11373452097177505,0.09904753416776657,0.07865086942911148,0.18606114387512207
3133_0033_A_381	0.06861543655395508,0.0679711401462555,0.12142498046159744,0.09679009765386581,0.0733020082116127,0.1845068633556366
3133_0033_A_382	0.06800384819507599,0.06491678953170776,0.1176517978310585,0.10151534527540207,0.0738823339343071,0.19002509117126465
3133_0033_A_383	0.07495833933353424,0.061009470373392105,0.11465314775705338,0.10366299003362656,0.07781565934419632,0.1880291998386383
3133_0033_A_384	0.06746482849121094,0.06092188134789467,0.11366032809019089,0.10323766618967056,0.07963062077760696,0.18576839566230774
3133_0033_A_385	0.07264477014541626,0.0659835934638977,0.10833019763231277,0.10122344642877579,0.07623917609453201,0.18795424699783325
3133_0033_A_386	0.07159416377544403,0.06160113587975502,0.10739677399396896,0.09811728447675705,0.08388546854257584,0.1885398030281067
3133_0033_A_387	0.07206287980079651,0.061515066772699356,0.10750212520360947,0.09793726354837418,0.08407371491193771,0.18807588517665863
3133_0033_A_388	0.07687874138355255,0.06195328012108803,0.1109539195895195,0.10499436408281326,0.0760914757847786,0.1834219992160797
3133_0033_A_389	0.06931164860725403,0.060499999672174454,0.10832599550485611,0.10081606358289719,0.07942833751440048,0.18595004081726074
3133_0033_A_390	0.06830012798309326,0.06586131453514099,0.11947565525770187,0.11122720688581467,0.07019498199224472,0.18428786098957062
3133_0033_A_391	0.0722116231918335,0.06425443291664124,0.11115404218435287,0.1002194806933403,0.07544287294149399,0.18691910803318024
3133_0033_A_392	0.07585635781288147,0.07127144932746887,0.11105630546808243,0.11053093522787094,0.07342562824487686,0.18090000748634338
3133_0033_A_393	0.06963396072387695,0.06847363710403442,0.12182246893644333,0.1009695902466774,0.08045881241559982,0.1919325888156891
3133_0033_A_394	0.06968988478183746,0.06846368312835693,0.12159270793199539,0.10089162737131119,0.08048219233751297,0.19189809262752533
3133_0033_A_395	0.07058635354042053,0.06944465637207031,0.11506617814302444,0.10686571151018143,0.06998852640390396,0.17835593223571777
3133_0033_A_397	0.07297968864440918,0.0736946165561676,0.11769957095384598,0.09866625815629959,0.07724041491746902,0.19018903374671936
3133_0033_A_398	0.07300862669944763,0.07370513677597046,0.11743991822004318,0.09877196699380875,0.07735080271959305,0.19015896320343018
3133_0033_A_399	0.07306432723999023,0.07348215579986572,0.1173989549279213,0.09875235706567764,0.07752295583486557,0.1900118589401245
3133_0033_A_400	0.07248364388942719,0.07480129599571228,0.11852442473173141,0.09818453341722488,0.07686581462621689,0.19119010865688324
3133_0033_A_401	0.07670548558235168,0.06644472479820251,0.11477897316217422,0.10767484456300735,0.07920751720666885,0.18745297193527222
3133_0033_A_402	0.07807505130767822,0.06507015228271484,0.11468317359685898,0.10769050568342209,0.07909024506807327,0.1864677518606186
3133_0033_A_403	0.0744236409664154,0.06356200575828552,0.11186965554952621,0.10631486028432846,0.07055038958787918,0.18271709978580475
3133_0033_A_404	0.07380066812038422,0.07720154523849487,0.11180336028337479,0.09763047844171524,0.07271403819322586,0.1953936219215393
3133_0033_A_406	0.07466848194599152,0.06315061450004578,0.11049472540616989,0.10063401609659195,0.06593320518732071,0.19488681852817535
3133_0033_A_407	0.0713135302066803,0.06528261303901672,0.11263047903776169,0.10444364696741104,0.06840571016073227,0.19619417190551758
3133_0034_A_408	0.07456433773040771,0.06402620673179626,0.10181412845849991,0.10984034091234207,0.08537507802248001,0.18203896284103394
3133_0034_A_409	0.07462206482887268,0.0642586350440979,0.10246153920888901,0.10839685052633286,0.08540571480989456,0.18211190402507782
3133_0034_A_410	0.07626667618751526,0.06394562125205994,0.11098162084817886,0.10036579519510269,0.08232594281435013,0.18482768535614014
3133_0034_A_411	0.07728663086891174,0.06529194116592407,0.11093244701623917,0.10027488321065903,0.08180061727762222,0.18545955419540405
3133_0034_A_412	0.07712909579277039,0.06778597831726074,0.11245819181203842,0.10031438618898392,0.08028770238161087,0.18759329617023468
3133_0034_A_413	0.06786909699440002,0.06937256455421448,0.11047480255365372,0.09575087577104568,0.07826850563287735,0.19401909410953522
3133_0034_A_414	0.070484459400177,0.06390067934989929,0.1120162233710289,0.09629300981760025,0.08112704008817673,0.1886219084262848
3133_0034_A_415	0.070484459400177,0.0639006495475769,0.11201635748147964,0.09629298001527786,0.08112714439630508,0.18862193822860718
3133_0034_A_416	0.06499047577381134,0.07144811749458313,0.11423385888338089,0.09736902266740799,0.07631836086511612,0.19182714819908142
3133_0034_A_418	0.07150982320308685,0.06721574068069458,0.10385309904813766,0.10197237879037857,0.07811612635850906,0.1876671314239502
3133_0034_A_419	0.07206088304519653,0.07610562443733215,0.11565468460321426,0.09217070788145065,0.08066873997449875,0.19224099814891815
3133_0034_A_420	0.06784820556640625,0.06578215956687927,0.11048322170972824,0.09842436760663986,0.07673037797212601,0.19155384600162506
3133_0034_A_421	0.06862616539001465,0.06626448035240173,0.10990887135267258,0.09759897738695145,0.07726974040269852,0.1912854164838791
3133_0034_A_422	0.06625336408615112,0.06915435194969177,0.10914198309183121,0.10519585758447647,0.07517506927251816,0.18900828063488007
3133_0034_A_424	0.07874524593353271,0.06432706117630005,0.10903771966695786,0.1046532467007637,0.07385490089654922,0.1835615634918213
3133_0034_A_425	0.07983022928237915,0.06450879573822021,0.10838519781827927,0.1040291115641594,0.07429955154657364,0.18338225781917572
3133_0034_A_426	0.07046250998973846,0.06961211562156677,0.12018991261720657,0.1011986956000328,0.07014498859643936,0.19013798236846924
3133_0034_A_427	0.07321558892726898,0.06943970918655396,0.11336974054574966,0.09707943350076675,0.07521731406450272,0.18565402925014496
3133_0034_A_428	0.07137764990329742,0.07207804918289185,0.12155691534280777,0.10280931740999222,0.07075963169336319,0.18847523629665375
3133_0034_A_429	0.07162119448184967,0.05464131012558937,0.10901377350091934,0.10689950734376907,0.08306358009576797,0.18166375160217285
3133_0034_A_430	0.07215362787246704,0.05511573329567909,0.10901392251253128,0.10635065287351608,0.08335547894239426,0.18187524378299713
3133_0034_A_431	0.07856039702892303,0.06735411286354065,0.11011006683111191,0.0973789170384407,0.07704354077577591,0.18455015122890472
3133_0034_A_432	0.06849116086959839,0.0691840648651123,0.10997294634580612,0.10475648194551468,0.07719061523675919,0.1876244843006134
3133_0034_A_433	0.07302466034889221,0.05960977450013161,0.10862501710653305,0.10260913521051407,0.07637769728899002,0.18169431388378143
3133_0034_A_434	0.06968529522418976,0.07631996273994446,0.11521825939416885,0.10018660873174667,0.0754767432808876,0.18874600529670715
3133_0034_A_435	0.07669433951377869,0.0635499358177185,0.11142850667238235,0.1035998985171318,0.08208950608968735,0.18531054258346558
3133_0034_A_436	0.07229301333427429,0.06161022558808327,0.10602539032697678,0.10446985810995102,0.08394969254732132,0.18383288383483887
3133_0034_A_437	0.07170441746711731,0.06636014580726624,0.11264141649007797,0.09839867800474167,0.07412318140268326,0.18780943751335144
3133_0034_A_438	0.07332032918930054,0.07241171598434448,0.11279524117708206,0.09728462249040604,0.07749549299478531,0.1874217391014099
3133_0034_A_439	0.07082709670066833,0.0658491849899292,0.11505808681249619,0.09996486455202103,0.08189941197633743,0.18326297402381897
3133_0034_A_440	0.07090736925601959,0.06591430306434631,0.114809550344944,0.1000141128897667,0.08214206248521805,0.18323826789855957
3133_0034_A_441	0.07045355439186096,0.06756630539894104,0.11578766256570816,0.09945634752511978,0.0814398005604744,0.18486258387565613
3133_0034_A_443	0.07267643511295319,0.05953112617135048,0.1050264909863472,0.10114482790231705,0.08508411794900894,0.18830496072769165
3133_0034_A_444	0.07296091318130493,0.0665886402130127,0.11192578822374344,0.1014941856265068,0.08352277427911758,0.18567027151584625
3133_0034_A_445	0.0695713609457016,0.06441956758499146,0.10433530062437057,0.10253456979990005,0.0755104348063469,0.1950947642326355
3133_0034_A_447	0.07411421835422516,0.06409355998039246,0.10824602097272873,0.10748056322336197,0.07538270205259323,0.1893860250711441
